Seller ID,Buyer ID,Value
1138,1246,625038.92
1309,1246,996243
1326,1246,1284785
1105,1246,179161
1185,1246,32776
1645,1246,145595
1105,1246,49715
1105,1246,15082
1562,1246,45723
1562,1246,10438
1562,1246,21607
1562,1246,15588
1562,1246,48776
1562,1246,144563
1326,1246,1211891
1326,1246,1310287
1326,1246,1415483.5
1326,1246,1901673
1326,1246,1096459
1326,1246,546823
1326,1246,1145317
1326,1246,1500943
1326,1246,1312392
1528,1246,118290
1774,1246,337949
1774,1246,258511
1517,1246,126000
1774,1246,256455
1774,1246,1215679
1017,1246,763642
1017,1246,487268
1017,1246,1616069
1185,1246,171190
1185,1246,52657
1017,1246,1274263
1017,1246,355450
1017,1246,692759
1105,1246,46435
1105,1246,23102
1769,1246,1357890
1562,1246,22885
1562,1246,23762
1658,1246,98857
1658,1246,123590
1658,1246,50478.75
1658,1246,24457.86
1658,1246,12668
1037,1246,1224999
1037,1246,1314394
1562,1246,64891
1562,1246,17426
1562,1246,33444
1562,1246,37276
1017,1246,972612
1017,1246,1158392
1017,1246,1169578
1017,1246,691749
1017,1246,552093
1017,1246,295241
1017,1246,703617
1017,1246,3404772
1017,1246,1273848
1185,1246,424837
1658,1246,15597
1658,1246,13865.4
1658,1246,151207.56
1658,1246,60888
1658,1246,14235
1658,1246,87733
1658,1246,96241
1658,1246,18965
1658,1246,46813.9
1658,1246,29651
1658,1246,25647
1658,1246,54664.68
1181,1246,166540
1181,1246,409830
1181,1246,232300
1181,1246,66615
1181,1246,37250
1181,1246,46425
1181,1246,1454548
1181,1246,284385
1181,1246,260860
1181,1246,471890
1623,1246,747145
1528,1246,660438
1528,1246,67226
1808,1246,71657
1037,1246,1586330
1134,1246,494061
1037,1246,20381
1135,1246,282581
1037,1246,762230
1037,1246,1231165
1037,1246,1195281
1037,1246,1827713
1135,1246,460821
1037,1246,22777
1037,1246,722627
1037,1246,1462577
1037,1246,1224375
1037,1246,113744
1037,1246,574849
1037,1246,1417050
1037,1246,1479168
1432,1246,534912
1037,1246,1352145
1105,1246,104569
1611,1246,193433
1432,1246,554808
1289,1246,23058
1016,1246,301631
1612,1246,454163.6
1612,1246,232852.46
1505,1246,27835
1049,1246,30586.54
1452,1246,52410
1542,1246,596058
1505,1246,15899
1309,1246,175908
1138,1246,302400
1138,1246,469130
1326,1246,1128378
1326,1246,2007675
1309,1246,1645428
1326,1246,1525861
1138,1246,155222
1326,1246,416420
1016,1246,102390
1128,1246,621259
1128,1246,613694
1128,1246,517643
1917,1246,157038
1774,1246,434738
1774,1246,414664
1326,1246,641690
1326,1246,1380444
1138,1246,608946
1326,1246,1857877
1138,1246,469742
1326,1246,728160
1562,1246,68248
1562,1246,340762
1774,1246,226718
1040,1246,560723
1562,1246,77670
1203,1312,720744
1203,1312,369340
1203,1312,2264125
1203,1312,114045
1203,1312,1873250
1203,1312,726408
1203,1312,1534000
1203,1312,885000
1203,1312,20662
1203,1312,62988
1203,1312,144082.72
1644,1312,127440
1644,1312,166026
1644,1312,384975
1203,1312,139221
1203,1312,953588
1203,1312,586283
1203,1312,1552880
1203,1312,817321.1
1203,1312,2303950
1203,1312,783048
1203,1312,1044300
2136,1312,146697
1644,1312,315650
1644,1312,701510
1203,1312,16249
1203,1312,1110805
1203,1312,52089.92
1203,1312,47200
1203,1312,573197
1203,1312,871690
1203,1312,192824
1203,1312,120565
1203,1312,1199470
1203,1312,260780
1203,1312,295000
1203,1312,1802568
1203,1312,1460663
1644,1312,166309
1203,1312,1016688
1203,1312,821280
1644,1312,684990
1644,1312,65490
1066,1312,34008
1203,1312,23600
1203,1312,10620
1203,1312,87060
1203,1312,864336
1203,1312,1354168
1203,1312,160480
1390,1312,110183
1390,1312,11578
1203,1312,810017
1203,1312,961936
1203,1312,2079750
1203,1312,1139880
1203,1312,78234
1475,1312,3173610
1390,1312,42923
1203,1312,851240
1203,1312,500980.8
1203,1312,794354
1203,1312,236000
1203,1312,162250
1644,1312,63378
1644,1312,169920
1203,1312,1072620
1203,1312,2165300
1203,1312,886416
1203,1312,2032550
1203,1312,197237
1203,1312,1496535
1203,1312,405625
1079,1314,433610
1079,1314,344605
1079,1314,253364
1079,1314,197074
1079,1314,375120
1732,1314,51840
1732,1314,45900
1732,1314,28500
1732,1314,52000
1079,1314,326151
1732,1314,48960
1732,1314,51000
1732,1314,54400
1732,1314,53550
1732,1314,52000
1732,1314,47600
1732,1314,53640
1732,1314,17000
1732,1314,31500
1732,1314,53550
1732,1314,31500
1732,1314,53550
1732,1314,51000
1732,1314,40500
1732,1314,35400
1214,1314,15480
1214,1314,42000
1214,1314,130180
1214,1314,111540
1874,1314,61150
1953,1314,36600
1953,1314,37300
1874,1314,29900
1953,1314,29400
1953,1314,17410
1396,1314,19125
1396,1314,522733.32
1214,1314,14450
1396,1314,547150.23
1214,1314,66250
1396,1314,519743.31
1214,1314,86100
1732,1314,45050
1732,1314,58500
1732,1314,14000
1732,1314,52000
1732,1314,51000
1732,1314,54400
1732,1314,47600
1732,1314,44200
1732,1314,48450
1732,1314,60000
1732,1314,51000
1732,1314,68000
1732,1314,41650
1732,1314,61740
1732,1314,52000
1732,1314,45050
1732,1314,49300
1732,1314,20650
1732,1314,42500
1079,1314,330276
1732,1314,49300
1079,1314,314743
1953,1314,27700
1953,1314,34500
1396,1314,514062.47
1214,1314,84000
1214,1314,87000
1214,1314,41250
1079,1314,345673
1079,1314,430866
1079,1314,242317
1396,1314,555011.89
1396,1314,18525
1396,1314,500535.24
1396,1314,32002.5
1214,1314,70000
1214,1314,15600
1214,1314,14600
1214,1314,36660
1396,1314,526729.14
1079,1314,456923
1079,1314,325471
1732,1314,57800
1732,1314,51000
1732,1314,46800
1732,1314,53100
1732,1314,46750
1732,1314,56000
1732,1314,50150
1732,1314,60300
1732,1314,53100
1732,1314,167500
1732,1314,53100
1732,1314,45360
1732,1314,51000
1732,1314,50660
1732,1314,50150
1732,1314,52000
1732,1314,30000
1732,1314,47600
1215,1314,140000
1732,1314,98600
1732,1314,42250
1732,1314,34500
1732,1314,69000
1732,1314,51000
1732,1314,53550
1732,1314,53100
1732,1314,60300
1732,1314,22750
1732,1314,132500
1732,1314,26000
1732,1314,19600
1732,1314,54000
1732,1314,50150
1732,1314,29500
1732,1314,48960
1732,1314,51000
1732,1314,45900
1732,1314,44200
1732,1314,45050
1732,1314,45900
1079,1314,322482
1079,1314,381926
1079,1314,326083
1396,1314,494164.87
1214,1314,29500
1396,1314,62475
1214,1314,40180
1214,1314,94520
1396,1314,505717.1
1354,1314,30200
1874,1314,31700
1953,1314,26700
1953,1314,50230
1953,1314,50000
1953,1314,24400
1953,1314,27200
1953,1314,35250
1874,1314,105620
1953,1314,26000
1732,1314,46750
1732,1314,53550
1732,1314,17000
1732,1314,25040
1732,1314,18300
1732,1314,34300
1732,1314,20300
1732,1314,46750
1732,1314,51000
1732,1314,43350
1732,1314,46800
1732,1314,45000
1732,1314,45050
1732,1314,54000
1732,1314,48450
1953,1314,47400
1874,1314,495812
1953,1314,50000
1874,1314,13530
1953,1314,45420
1953,1314,34500
1079,1314,328755
1079,1314,397212
1732,1314,51300
1732,1314,51000
1732,1314,56700
1732,1314,31300
1732,1314,53100
1732,1314,51000
1732,1314,52700
1732,1314,53210
1732,1314,57800
1732,1314,51000
1732,1314,57800
1732,1314,33600
1732,1314,52000
1732,1314,46800
1732,1314,45900
1732,1314,42000
1732,1314,31500
1732,1314,42000
1732,1314,97920
1732,1314,51000
1732,1314,53550
1732,1314,49300
1079,1314,329202
1128,1314,236295
1389,1314,540877
1396,1314,527072.5
1214,1314,15350
1396,1314,518497.85
1396,1314,18375
1214,1314,28000
1214,1314,59000
1732,1314,54000
1396,1314,529006.49
1214,1314,57710
1214,1314,63420
1396,1314,18825
1389,1314,489179
1389,1314,1077100
1214,1314,28700
1396,1314,18525
1732,1314,41650
1732,1314,53550
1732,1314,54000
1732,1314,52000
1732,1314,60300
1732,1314,22400
1732,1314,47600
1732,1314,55800
1732,1314,51000
1732,1314,44200
1732,1314,21350
1732,1314,60350
1732,1314,35500
1732,1314,52200
1732,1314,51000
1732,1314,48600
1732,1314,44200
1732,1314,50400
1215,1314,512015
1215,1314,140000
1079,1314,319038
1079,1314,256996
1396,1314,19125
1214,1314,21334
1396,1314,31492.5
1389,1314,543992
1214,1314,127600
1214,1314,22965
1396,1314,499642.33
1396,1314,512913.63
1214,1314,15350
1214,1314,55650
1396,1314,519682.93
1214,1314,90600
1874,1314,95815
1953,1314,34050
1953,1314,29000
1953,1314,50000
1874,1314,17326
1732,1314,56340
1732,1314,63750
1732,1314,19250
1732,1314,53550
1732,1314,54000
1732,1314,47700
1732,1314,47600
1732,1314,29000
1732,1314,47600
1732,1314,56340
1732,1314,28000
1732,1314,51300
1732,1314,28600
1732,1314,50400
1732,1314,60000
1732,1314,57600
1732,1314,47600
1732,1314,68000
1732,1314,47600
1732,1314,68000
1214,1314,13900
1214,1314,17220
1396,1314,31237.5
1396,1314,513372.2
1214,1314,32175
1396,1314,18375
1396,1314,1364015.32
1396,1314,518776.39
1214,1314,71830
1214,1314,20800
1214,1314,85500
1079,1314,288128
1079,1314,345611
1079,1314,281781
1079,1314,470285
1079,1314,326544
1545,1314,314933
1128,1314,236074
1600,1314,14100
1874,1314,365280
1953,1314,24200
1396,1314,18825
1396,1314,18375
1016,1314,200034
1214,1314,28380
1732,1314,51000
1147,1314,572746
1732,1314,38500
1732,1314,17850
1732,1314,54000
1732,1314,48600
1732,1314,51000
1732,1314,38250
1732,1314,48600
1396,1314,517321.86
1732,1314,53550
1891,1322,37587
1891,1322,1053150
1443,1323,898191
1443,1323,861192
1443,1323,362768
1443,1323,873263
1443,1323,518461
1443,1323,864420
1443,1323,901968
1220,1323,548323
1309,1323,950690
1748,1323,1176520
1309,1323,1175491
1309,1323,932832
1309,1323,939487
1309,1323,902852
1309,1323,932130
1309,1323,915823
1309,1323,974323
1309,1323,907119
1309,1323,506965
1309,1323,900533
1309,1323,484320
1309,1323,908965
1309,1323,972634
1309,1323,931600
1309,1323,908956
1220,1323,260019
1309,1323,1003850
1220,1323,314424
1443,1323,349258
1443,1323,339163
1443,1323,899680
2126,1323,1113505
1220,1323,2251812
1309,1323,919094
2126,1323,973117
1108,1323,807525
1443,1323,519840.38
1443,1323,392070
1617,1323,438571.02
1220,1323,334130
1108,1323,378952
1220,1323,536260
1220,1323,216613
1309,1323,492677
1309,1323,943880
1309,1323,1009306
1309,1323,926956
1309,1323,905347
2126,1323,1049693
2126,1323,1072193
1309,1323,921149
1309,1323,974507
1309,1323,909477
1617,1323,97520.8
1443,1323,813226
1443,1323,495000
1327,1323,855641
1309,1323,922313
1309,1323,906316
1309,1323,1152023
1309,1323,933349
1309,1323,932556
1220,1323,719808
1220,1323,529854
1443,1323,532661
1443,1323,583416
1385,1325,3213143
1385,1325,3213143
1385,1325,3213143
1385,1325,3213143
1762,1326,1185603
1228,1326,691947
1146,1326,614759
1146,1326,1789072
1146,1326,1967806
1090,1326,1170483
1668,1326,791848
1668,1326,807604
1668,1326,684029
1668,1326,1066529
1668,1326,921593
1762,1326,417130
1668,1326,907419
1668,1326,866285
1668,1326,739168
1668,1326,650320
1686,1326,1711000
1686,1326,445109
1686,1326,1404200
1686,1326,122897
1686,1326,1726340
1686,1326,545750
1686,1326,95851
1079,1326,1218474
1079,1326,1255896
1079,1326,1293203
1079,1326,1230811
1090,1326,830751
1037,1326,440368
1146,1326,2064174
1146,1326,1804979
1146,1326,1265128
1146,1326,1222958
1146,1326,1327250
1090,1326,607234
1090,1326,85904
1090,1326,227268
1090,1326,496959
1228,1326,867051
1074,1326,1239708
1146,1326,1336798
1090,1326,490251
1146,1326,1793447
1090,1326,558376
1090,1326,426924
1146,1326,1321187
1146,1326,741418
1146,1326,881855
1090,1326,719760
1034,1326,226560
1090,1326,579852
1146,1326,1806172
1090,1326,538625
1037,1326,579448
1034,1326,814490
1090,1326,97232
1146,1326,2012160
1956,1326,808228
1034,1326,263376
1090,1326,618344
1090,1326,606544
1956,1326,964362
1956,1326,983332
1956,1326,873855
1956,1326,637342
1956,1326,953796
1956,1326,900810
1074,1326,892478.84
1074,1326,1442845
1074,1326,1455766
1074,1326,1468687
1074,1326,1285846
1002,1326,882341
1159,1326,19180
1668,1326,804419.11
1668,1326,881772
1668,1326,775918
1261,1326,1109595
1668,1326,735260
1668,1326,735680
1668,1326,851240
1261,1326,1193984
1668,1326,1186817.78
1261,1326,1108119
1261,1326,596869
1686,1326,445447
1686,1326,501880
1686,1326,1484440
1668,1326,695080
1261,1326,1942085
1668,1326,1036436
1668,1326,682943
1686,1326,1424260
1686,1326,445447
1686,1326,1424260
1686,1326,143609
1686,1326,1731532
1074,1326,1351572
1074,1326,1359714
1074,1326,1229678
1686,1326,413438
1686,1326,400190
1074,1326,1371928
1074,1326,1425617
1074,1326,1337616.14
1090,1326,334530
1146,1326,740856
1090,1326,715871
1146,1326,1805376
1090,1326,604396
1146,1326,906535
1146,1326,1060997
1146,1326,724316
1146,1326,1319122
1090,1326,355770
1146,1326,1208004
1146,1326,1579506
1146,1326,1268503
1090,1326,732886
1090,1326,650888
1090,1326,343911
1034,1326,1158217
1090,1326,690760
1146,1326,734958
1090,1326,593651
1956,1326,1050672
1956,1326,943231
1956,1326,371700
1956,1326,860651
1956,1326,247800
1956,1326,223020
1956,1326,726153
1956,1326,944912
1146,1326,723051
1034,1326,1068386
1668,1326,614764
1668,1326,755352
1246,1326,469304
1261,1326,1861607
1668,1326,1186042
1668,1326,1038749
1033,1326,90878
1668,1326,798270
1686,1326,250642
1686,1326,34871
1686,1326,748639
1686,1326,85336
1686,1326,423293
1686,1326,2023405
1686,1326,30091
1686,1326,516509
1686,1326,408240
1686,1326,1642914
2190,1326,329177.52
1163,1326,840562.38
1762,1326,539170
1163,1326,747117
1163,1326,988946
1039,1326,642728.3
1488,1326,1092698
1488,1326,849128
1488,1326,1249801
1488,1326,1109309
1488,1326,988498
1488,1326,1114340
1159,1326,468395
1488,1326,946662
1488,1326,1144368
1488,1326,1342368
1079,1326,1236980
1079,1326,1264437
1090,1326,595269
1090,1326,747117
1090,1326,594809
1146,1326,2065826
1090,1326,109985
1146,1326,1794242
1090,1326,530292
1146,1326,1423611
1034,1326,950646
1034,1326,1081597
1146,1326,2007785
1090,1326,271861
1146,1326,1958149
1090,1326,602536
1090,1326,558376
1090,1326,478443
1090,1326,586032
1034,1326,1289778
1146,1326,908600
1090,1326,543171
1146,1326,743530
1146,1326,1397622
1488,1326,1033996
1488,1326,986116
1488,1326,940294
1488,1326,1518554
1488,1326,1231845
1488,1326,762976
1488,1326,1141527
1488,1326,853017
1488,1326,1394944
1488,1326,1153060
1686,1326,427750
1488,1326,774316
1686,1326,500349
1686,1326,526460
1686,1326,480236
1686,1326,1596540
1016,1326,1259598
1163,1326,964232
1163,1326,762887.7
1488,1326,1326987
1488,1326,1062472
1762,1326,505800
1079,1326,1243971
1039,1326,702477.6
1079,1326,1263168
1079,1326,1224643
1016,1326,1875563
1016,1326,1256308
1039,1326,712879.3
1146,1326,907774
1090,1326,170090
1146,1326,1059758
1146,1326,1994480
1146,1326,827652
1146,1326,1718847
1074,1326,1347502
1668,1326,726082
1074,1326,1468687
1246,1326,472868
1146,1326,1809353
1146,1326,737486
1146,1326,1217261
1090,1326,425980
1146,1326,1797423
1668,1326,754700
1261,1326,1031112
1956,1326,756800
1956,1326,744639
1956,1326,780936
1686,1326,508599
1686,1326,507153
1686,1326,141600
1956,1326,195762
1956,1326,764215
1956,1326,997260
1956,1326,743648
1686,1326,2542310
1686,1326,442404
1686,1326,2037152
1686,1326,514382
1686,1326,439530
1686,1326,362612
1686,1326,56640
1090,1326,135228
1090,1326,758065
1146,1326,1687669
1090,1326,505040
1146,1326,1838577
1146,1326,1082314
1146,1326,1399657
1146,1326,2077803
1146,1326,1330686
1090,1326,735258
1034,1326,1052579
1090,1326,402156
1034,1326,1196555
1034,1326,445544
1228,1326,658891
1146,1326,1336055
1146,1326,897617
1090,1326,585988
1488,1326,1341938
1488,1326,993678
1488,1326,1052620
1488,1326,917874
1488,1326,1173733
1488,1326,1365021
1163,1326,1036252
1039,1326,809397.4
1261,1326,1150683
1668,1326,934786
1668,1326,904996
1668,1326,742054.8
1668,1326,866801.78
1668,1326,1223424
1668,1326,757752
1668,1326,742742
1668,1326,808745.78
1668,1326,672130
1668,1326,802966
1668,1326,915051
1668,1326,685084
1668,1326,881524
1668,1326,704884
1159,1326,36723
1159,1326,44454
1002,1326,884986
1956,1326,983332
1956,1326,931464
1159,1326,144994
1159,1326,59868
1969,1326,1105748
1668,1326,692202
1668,1326,1119713
1668,1326,793227
1686,1326,533264
1686,1326,383065
1668,1326,857309.33
1668,1326,739212
1668,1326,806898.76
1668,1326,782099
1686,1326,512596
1686,1326,406604
1686,1326,128766
1686,1326,492525
1686,1326,442911
1686,1326,144839
1146,1326,1722299
1146,1326,1341424
1090,1326,83542
1090,1326,711777
1146,1326,905709
1090,1326,536900
1090,1326,405684
1034,1326,1216733
1146,1326,766080
1134,1326,33204
1146,1326,889534
1090,1326,505040
1090,1326,708092
1090,1326,558376
1146,1326,1202060
1090,1326,563348
1034,1326,1029036
1090,1326,761348
1146,1326,899514
1090,1326,379134
1090,1326,585988
1034,1326,1037469
1668,1326,849281
1668,1326,748342.89
1246,1326,36466
1668,1326,925959.11
1668,1326,796751
1668,1326,726679
1146,1326,1312514
1034,1326,841019
1037,1326,575497
1090,1326,772711
1090,1326,561168
1090,1326,536900
1146,1326,740856
1090,1326,150332
1146,1326,738328
1090,1326,597482
1090,1326,603001
1146,1326,924273
1146,1326,946679
1146,1326,899514
1090,1326,127782
1686,1326,399117
1686,1326,186716
1686,1326,404040
1686,1326,517293
1956,1326,1088790
1956,1326,964956
1956,1326,470820
1956,1326,643289
1956,1326,360136
1074,1326,903937.82
1074,1326,1359714
1074,1326,1367856
1074,1326,1245726
1074,1326,1251744
1074,1326,1261774
1074,1326,1219648
1224,1326,1189060
1224,1326,918750
1224,1326,1254158
2190,1326,295575.84
1074,1326,894681.9
1074,1326,1234635.18
1074,1326,1225666
1074,1326,1419156.5
1074,1326,1472994
1074,1326,898648.48
1074,1326,1392282
1074,1326,892918.98
1079,1326,1268244
1146,1326,745911
1074,1326,1243147.7
1562,1246,122381
1562,1246,25566
1037,1246,1732716
1037,1246,469499
1037,1246,1550572
1135,1246,186183
1037,1246,17249
1037,1246,27375
1037,1246,664843
1037,1246,929797
1037,1246,1386302
1037,1246,115617
1037,1246,1527494
1562,1246,37930
1562,1246,155681
1562,1246,110459
1562,1246,27068
1562,1246,44441
1562,1246,49683
1037,1246,64479
1134,1246,168356
1037,1246,771155
1753,1246,393010
1037,1246,1202472
1037,1246,840409
1432,1246,1633791
1326,1246,746405
1326,1246,1622855
1326,1246,1624636
1326,1246,1357452
1326,1246,1528596
1138,1246,197679.5
1138,1246,603382
1326,1246,1170441
1138,1246,83281
1138,1246,393089
1185,1246,21642
1017,1246,3316889
1185,1246,41908
1185,1246,167401
1185,1246,25392
1017,1246,269040
1060,1246,22560
1105,1246,141852
1073,1246,530565
1017,1246,493419
1185,1246,10242
1099,1246,1284386
1774,1246,1450429
1774,1246,369810
1517,1246,126000
1185,1246,55227
1774,1246,382433
1774,1246,473014
1562,1246,24759
1562,1246,14470
1562,1246,184157
1016,1246,308093
1016,1246,186546
1016,1246,71202
1135,1246,267091
1037,1246,1273549
1037,1246,1549513
1037,1246,1251224
1037,1246,703302
1135,1246,298501
1037,1246,1387541
1562,1246,244317
1037,1246,76429
1037,1246,811774
1037,1246,1307526
1037,1246,1265761
1007,1246,438543.2
1037,1246,1647593
1037,1246,1434974
1146,1246,1797529
1037,1246,1261512
1612,1246,2014129.72
1612,1246,1346649.04
1049,1246,57151.18
1645,1246,74297
1971,1246,69256
1612,1246,12994.64
1135,1246,220945
1037,1246,498745
1037,1246,1219282
1135,1246,117882
1037,1246,1237537
1037,1246,1299342
1007,1246,157180.2
1037,1246,1009142
1037,1246,129921
1037,1246,1583356
1135,1246,61889
1135,1246,582692
1037,1246,523672
1037,1246,1369955
1135,1246,195410
1037,1246,212248
1037,1246,1275065
1037,1246,401615
1134,1246,104715
1037,1246,1420324
1037,1246,1345522
1135,1246,770495
1007,1246,359766
1135,1246,50636
1105,1246,51220
1528,1246,409028
1528,1246,91163
1135,1246,298239
1037,1246,1325311
1037,1246,45100
1037,1246,1186310
1037,1246,23298
1037,1246,411750
1037,1246,1312947
1037,1246,1416934
1037,1246,1840022
1037,1246,105750
1135,1246,171484
1134,1246,122907
1037,1246,749833
1037,1246,267705
1037,1246,1395599
1432,1246,1572129
1432,1246,604034
1037,1246,299411
1037,1246,1590936
1037,1246,442222
1037,1246,34935
1037,1246,1327056
1037,1246,1246702
1037,1246,352637
1037,1246,524282
1037,1246,1774797
1037,1246,1304082
1037,1246,1415548
1037,1246,52961
1037,1246,898820
1135,1246,1340220
1037,1246,1180849
1037,1246,1356156
1135,1246,30760
1432,1246,1304504
1105,1246,210994
1432,1246,443538
1037,1246,1294529
1135,1246,35459
1037,1246,1296142
1037,1246,1560038
1037,1246,38100
1146,1246,1725476
1017,1246,1030352
1185,1246,35042
1017,1246,1275342
1658,1246,46188
1658,1246,202362
1658,1246,48120
1016,1246,121404
1016,1246,105514
1658,1246,34750
1658,1246,71333
1658,1246,23761
1658,1246,216206
1658,1246,72570
1658,1246,58169
1658,1246,36477.69
1658,1246,50524.18
1138,1246,373734
1326,1246,451618
1658,1246,21117
1658,1246,34611.05
1658,1246,19608
1658,1246,145833
1138,1246,492432
1326,1246,1406708
1326,1246,1673933
1138,1246,447052
1138,1246,450789
1326,1246,1250166.5
1528,1246,46845
1326,1246,757536
1326,1246,465666
1138,1246,372548
1326,1246,452421
1326,1246,1664550
1326,1246,568998
1138,1246,216775
1138,1246,461088
1326,1246,494910
1326,1246,1675587
1309,1246,1942945
1309,1246,1856517
1049,1246,145230.62
1612,1246,499632.18
1505,1246,226629
1612,1246,1070979.8
1612,1246,126915.14
1769,1246,1103974
1017,1246,3368110
1185,1246,113932
1185,1246,69843
1185,1246,153050
1185,1246,42306
1185,1246,106030
1185,1246,81432
1774,1246,390572
1774,1246,318500
1774,1246,581088
1774,1246,288132
1181,1246,149515
1181,1246,31835
1181,1246,29815
1181,1246,12250
1181,1246,22255
1181,1246,34755
1181,1246,196155
1769,1246,1359369
1140,1246,48026
1140,1246,45865
1037,1246,1305716
1037,1246,1275047
1135,1246,232199
1037,1246,1286469
1037,1246,1217751
1037,1246,143205
1037,1246,1551370
1037,1246,155956
1037,1246,68773
1037,1246,178272
1037,1246,1369750
1350,1246,125169
1037,1246,1622755
1037,1246,1527961
1037,1246,265389
1037,1246,1642708
1135,1246,266963
1037,1246,1161934
1016,1246,234156
1138,1246,390366
1326,1246,917841
1326,1246,677956
1326,1246,1054149
1309,1246,1261126
1138,1246,674213
1645,1246,14013
1135,1246,491616
1135,1246,106984
1037,1246,271094
1037,1246,479182
1037,1246,1343203
1037,1246,1561574
1037,1246,1393900
1037,1246,420764
1037,1246,32012
1037,1246,1374781
1037,1246,1453018
1037,1246,344954
1037,1246,292507
1037,1246,37578
1037,1246,2043286
1037,1246,234811
1645,1246,10911
1181,1246,49720
1181,1246,45795
1181,1246,26040
1181,1246,54610
1181,1246,118345
1181,1246,306700
1181,1246,122440
1181,1246,28590
1658,1246,50107.64
1658,1246,28521
1658,1246,70565.65
1658,1246,84947
1658,1246,60281
1658,1246,141856
1658,1246,48172.32
1658,1246,144267
1037,1246,1291830
1134,1246,367934
1037,1246,467651
1135,1246,312781
1037,1246,1095130
1658,1246,22026
1658,1246,48559.48
1658,1246,25417
1037,1246,67798
1658,1246,25462.51
1658,1246,58848
1645,1246,45644
1562,1246,151639
1562,1246,68324
1562,1246,295568
1562,1246,61636
1037,1246,1367779
1037,1246,1676133
1146,1246,1350510
1037,1246,1420373
1037,1246,778501
1037,1246,1928649
1146,1246,1862831
1037,1246,113355
1134,1246,90901
1037,1246,2251671
1037,1246,80053
1134,1246,145524
1146,1246,418764
1037,1246,1502608
1037,1246,1590128
1037,1246,91688
1562,1246,12596
1562,1246,132625
1769,1246,1165702
1016,1246,318269
1350,1246,63042
1016,1246,78418
1201,1246,278021
1073,1246,526358
1562,1246,12923
1562,1246,139770
1562,1246,21623
1432,1246,1017917
1017,1246,3456690
1017,1246,686692
1017,1246,311413
1185,1246,34443
1528,1246,273117
1562,1246,54588
1017,1246,332946
1326,1246,495732
1326,1246,1571706
1326,1246,1405211
1326,1246,449090.6
1138,1246,425846
1326,1246,914122
1326,1246,1075018
1138,1246,1211274
1326,1246,382806
1138,1246,394396
1326,1246,765674
1326,1246,1444579
1326,1246,476329
1528,1246,399684
1326,1246,1331884
1326,1246,1405483
1432,1246,1182365
1432,1246,1253954
1432,1246,1386660
1037,1246,196824
1753,1246,15625
1037,1246,41055
1037,1246,1475048
1037,1246,1238744
1037,1246,32611
1037,1246,1774875
1037,1246,1776038
1037,1246,1428071
1037,1246,1325307
1037,1246,1771260
1135,1246,195221
1432,1246,692159
1105,1246,40819
1201,1246,165450.16
1326,1246,1294022
1326,1246,613926
1326,1246,1584387
1326,1246,1163744
1326,1246,475385
1105,1246,125001
1138,1246,187382
1326,1246,1293516
1138,1246,306591
1309,1246,363912
1774,1246,259965
1774,1246,1206521
1774,1246,388185
1505,1246,84572
1612,1246,639050.53
1049,1246,164360.78
1645,1246,37710
1185,1246,68331
1017,1246,1423762
1017,1246,1330646
1397,1246,139384
1049,1246,144669
1562,1246,107047
1562,1246,38201
1562,1246,62555
1658,1246,96523
1658,1246,52011.45
1658,1246,39826
1658,1246,50166
1138,1246,631105
1658,1246,20827.94
1658,1246,50428
1326,1246,1058632
1326,1246,1366584
1326,1246,1312480
1326,1246,1522349
1138,1246,283881
1326,1246,1421310
1658,1246,45401
1658,1246,70326.7
1658,1246,46082.3
1658,1246,68016.14
1658,1246,81722
1658,1246,136798
1658,1246,29249.37
1658,1246,243870
1658,1246,71431
1658,1246,20574.34
1658,1246,13233.46
1658,1246,39407
1658,1246,50658
1658,1246,47362.01
1658,1246,30649
1017,1246,834557
1185,1246,24099
1185,1246,97288
1135,1246,66952
1017,1246,1411006
1017,1246,3574251
1037,1246,1542577
1135,1246,148857
1037,1246,185896
1037,1246,247290
1037,1246,151052
1037,1246,425348
1037,1246,1435951
1037,1246,177997
1037,1246,464000
1037,1246,1330599
1037,1246,30645
1037,1246,586248
1037,1246,1453953
1146,1246,1801130
1135,1246,165657
1037,1246,1882089
1034,1246,629647
1432,1246,1685660
1432,1246,460175
1326,1246,615700
1326,1246,1103457
1326,1246,1918200
1326,1246,1393156
1528,1246,31834
1020,1246,172015
1528,1246,52781
1528,1246,65130
1135,1246,614687
1135,1246,453562
1037,1246,140134
1037,1246,1219969
1135,1246,107411
1037,1246,241454
1037,1246,1728168
1135,1246,447147
1037,1246,299346
1774,1246,380893
1181,1246,13345
1181,1246,130400
1181,1246,273980
1181,1246,98320
1181,1246,22025
1181,1246,13270
1181,1246,75065
1181,1246,43655
1181,1246,33515
1181,1246,64690
1181,1246,110125
1037,1246,1891643
1037,1246,53669
1135,1246,202417
1037,1246,1288025
1037,1246,1559046
1135,1246,525548
1037,1246,1286241
1037,1246,62849
1037,1246,1320504
1562,1246,15871
1562,1246,14578
1562,1246,18071
1562,1246,230452
1126,1246,80485
1037,1246,1202439
1135,1246,19051
1135,1246,153121
1037,1246,1461116
1037,1246,1351592
1037,1246,1295541
1135,1246,128575
1016,1246,444131
1016,1246,29157
1149,1246,158203
1134,1246,241734
1146,1246,450170
1037,1246,1572177
1037,1246,1607158
1037,1246,600881
1135,1246,335676
1037,1246,1167546
1135,1246,95916
